Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Test Cases/KillerID_Company_Domain Setting/C9956_비밀번호 변경 규칙 검증,Chrome 149.0.7827.114,"C9956_비밀번호 변경 규칙 검증 (유효한 기간 저장)

사전 조건
역할: 도메인 사용자
비밀번호 변경 규칙 설정이 켜져 있습니다.

1. 편집 버튼을 클릭하여 편집 모드로 들어가세요.
2. 비밀번호 변경 규칙 설정을 활성화하세요
3. 비밀번호 변경 주기를 설정하세요.
4. 30일에서 365일 사이의 유효한 비밀번호 업데이트 기간을 입력하세요.
5. 저장 버튼을 클릭하세요

결과값
설정된 비밀번호 변경 주기가 올바르게 표시되며 저장 후에도 유지됩니다.",,15-06-2026 09:20:09,15-06-2026 09:20:44,34.546s,PASSED
random = new java.util.Random(),Chrome 149.0.7827.114,,,15-06-2026 09:20:09,15-06-2026 09:20:09,0.005s,PASSED
randomDays = random.nextInt(365 - 32 + 1) + 32,Chrome 149.0.7827.114,,,15-06-2026 09:20:09,15-06-2026 09:20:09,0.002s,PASSED
VALID_DAYS_VALUE = String.valueOf(randomDays),Chrome 149.0.7827.114,,,15-06-2026 09:20:09,15-06-2026 09:20:09,0.002s,PASSED
"EXPECTED_DISPLAY_TEXT = randomDays + "" Days""",Chrome 149.0.7827.114,,,15-06-2026 09:20:09,15-06-2026 09:20:09,0.003s,PASSED
try,Chrome 149.0.7827.114,,,15-06-2026 09:20:09,15-06-2026 09:20:42,32.974s,PASSED
Finally,Chrome 149.0.7827.114,,,15-06-2026 09:20:42,15-06-2026 09:20:43,0.462s,PASSED
Start listener action : afterTestCase,Chrome 149.0.7827.114,,,15-06-2026 09:20:43,15-06-2026 09:20:43,0.004s,PASSED
Start listener action : afterTestCase,Chrome 149.0.7827.114,,,15-06-2026 09:20:43,15-06-2026 09:20:44,0.927s,PASSED
,,,,,,,
Test Cases/KillerID_Company_Domain Setting/C9957_비밀번호 변경 규칙 비활성화,Chrome 149.0.7827.114,"C9957_비밀번호 변경 규칙 비활성화

사전 조건
역할: 관리자

1. KillerID 대시보드에 관리자로 로그인하세요
2. Company > Domain Setting 탭으로 이동하세요
3. 'Edit' 버튼을 클릭하세요
4. Password Change Rule Setting에서 'Off'를 선택하세요
5. 'Save' 버튼을 클릭하세요
6. 페이지를 새로고침하고 설정이 비활성화 상태로 유지되는지 확인하세요

결과값
Password Change Rule Setting이 비활성화되고 사용자에게 비밀번호 변경이 요구되지 않습니다.",,15-06-2026 09:20:44,15-06-2026 09:21:28,43.756s,PASSED
try,Chrome 149.0.7827.114,,,15-06-2026 09:20:44,15-06-2026 09:21:26,42.258s,PASSED
Finally,Chrome 149.0.7827.114,,,15-06-2026 09:21:26,15-06-2026 09:21:27,0.391s,PASSED
Start listener action : afterTestCase,Chrome 149.0.7827.114,,,15-06-2026 09:21:27,15-06-2026 09:21:27,0.002s,PASSED
Start listener action : afterTestCase,Chrome 149.0.7827.114,,,15-06-2026 09:21:27,15-06-2026 09:21:28,1.041s,PASSED
,,,,,,,
Test Cases/KillerID_Company_Domain Setting/C9958_비밀번호 규칙 기간 0 설정,Chrome 149.0.7827.114,"C9958_비밀번호 변경 규칙 기간을 0으로 설정

사전 조건
역할: 관리자

1. KillerID 대시보드에 관리자로 로그인하세요
2. Company > Domain Setting 탭으로 이동하세요
3. 'Edit' 버튼을 클릭하세요
4. Password Change Rule Setting에서 'On'을 선택하세요
5. Days Limit 필드에 '0'을 입력하세요
6. 'Save' 버튼을 클릭하세요
7. 에러 메시지가 표시되는지 확인하세요

결과값
Days Limit 필드가 빨간색으로 강조되고, 0 값은 저장되지 않습니다.",,15-06-2026 09:21:28,15-06-2026 09:21:58,30.325s,PASSED
try,Chrome 149.0.7827.114,,,15-06-2026 09:21:28,15-06-2026 09:21:57,29.205s,PASSED
Finally,Chrome 149.0.7827.114,,,15-06-2026 09:21:57,15-06-2026 09:21:57,0.382s,PASSED
Start listener action : afterTestCase,Chrome 149.0.7827.114,,,15-06-2026 09:21:57,15-06-2026 09:21:57,0.004s,PASSED
Start listener action : afterTestCase,Chrome 149.0.7827.114,,,15-06-2026 09:21:57,15-06-2026 09:21:58,0.671s,PASSED
,,,,,,,
Test Cases/KillerID_Company_Domain Setting/C9959_비밀번호 규칙 잘못된 기간 설정,Chrome 149.0.7827.114,"C9959_비밀번호 변경 규칙 기간을 잘못된 값으로 설정

사전 조건
역할: 관리자

1. KillerID 대시보드에 관리자로 로그인하세요
2. Company > Domain Setting 탭으로 이동하세요
3. 'Edit' 버튼을 클릭하세요
4. Password Change Rule Setting에서 'On'을 선택하세요
5. Days Limit 필드에 잘못된 값(예: '-5')을 입력하세요
6. 'Save' 버튼을 클릭하세요
7. 에러 메시지가 표시되는지 확인하세요

결과값
Days Limit 필드가 빨간색으로 강조되고, 잘못된 값은 저장되지 않습니다.",,15-06-2026 09:21:58,15-06-2026 09:22:27,28.692s,PASSED
try,Chrome 149.0.7827.114,,,15-06-2026 09:21:58,15-06-2026 09:22:26,27.574s,PASSED
Finally,Chrome 149.0.7827.114,,,15-06-2026 09:22:26,15-06-2026 09:22:26,0.393s,PASSED
Start listener action : afterTestCase,Chrome 149.0.7827.114,,,15-06-2026 09:22:26,15-06-2026 09:22:26,0.001s,PASSED
Start listener action : afterTestCase,Chrome 149.0.7827.114,,,15-06-2026 09:22:26,15-06-2026 09:22:27,0.662s,PASSED
,,,,,,,
Test Cases/KillerID_Company_Domain Setting/C9960_세션 시간 1시간 설정,Chrome 149.0.7827.114,"C9960_세션 시간을 1시간으로 설정

사전 조건
역할: 관리자

1. 편집 버튼을 클릭하여 편집 모드로 들어가세요.
2. 비밀번호 변경 규칙 설정을 활성화하세요 (On)
3. 30~365일 사이의 유효한 Days Limit 값을 입력하세요.
4. Session Duration 필드에 '1'을 입력하세요.
5. 'Save' 버튼을 클릭하세요.

결과값
Session Duration이 ""1 Hours""로 올바르게 표시되며 저장 후에도 유지됩니다.",,15-06-2026 09:22:27,15-06-2026 09:23:07,40.240s,PASSED
random = new java.util.Random(),Chrome 149.0.7827.114,,,15-06-2026 09:22:27,15-06-2026 09:22:27,0.001s,PASSED
randomDays = random.nextInt(365 - 32 + 1) + 32,Chrome 149.0.7827.114,,,15-06-2026 09:22:27,15-06-2026 09:22:27,0.001s,PASSED
VALID_DAYS_VALUE = String.valueOf(randomDays),Chrome 149.0.7827.114,,,15-06-2026 09:22:27,15-06-2026 09:22:27,0.001s,PASSED
"SESSION_DURATION_VALUE = ""1""",Chrome 149.0.7827.114,,,15-06-2026 09:22:27,15-06-2026 09:22:27,0.001s,PASSED
"EXPECTED_SESSION_DISPLAY = ""1 Hours""",Chrome 149.0.7827.114,,,15-06-2026 09:22:27,15-06-2026 09:22:27,0.001s,PASSED
try,Chrome 149.0.7827.114,,,15-06-2026 09:22:27,15-06-2026 09:23:06,39.091s,PASSED
Finally,Chrome 149.0.7827.114,,,15-06-2026 09:23:06,15-06-2026 09:23:06,0.393s,PASSED
Start listener action : afterTestCase,Chrome 149.0.7827.114,,,15-06-2026 09:23:06,15-06-2026 09:23:06,0.001s,PASSED
Start listener action : afterTestCase,Chrome 149.0.7827.114,,,15-06-2026 09:23:06,15-06-2026 09:23:07,0.597s,PASSED
,,,,,,,
Test Cases/KillerID_Company_Domain Setting/C9962_세션 시간 0 설정,Chrome 149.0.7827.114,"C9962_세션 시간을 0으로 설정

사전 조건
역할: 관리자

1. 편집 버튼을 클릭하여 편집 모드로 들어가세요.
2. Session Duration 필드에 '0'을 입력하세요.
3. 'Save' 버튼을 클릭하세요.
4. 에러 메시지가 3곳에 표시되는지 확인하세요.

결과값
Session Duration 필드가 빨간색으로 강조되고, 아래 3곳에 유효성 에러 메시지가 표시됩니다:
  ① Session Duration 입력 필드 아래
  ② 첫 번째 ""Don't Ask Again on This Device"" 섹션 아래
  ③ 두 번째 ""Don't Ask Again on This Device"" 섹션 아래

에러 메시지: ""* Please enter a valid session duration between 1 and 720 hours (30 days).""
저장이 차단되어 편집 모드를 유지합니다.",,15-06-2026 09:23:07,15-06-2026 09:23:36,29.688s,PASSED
"INVALID_SESSION_VALUE = ""0""",Chrome 149.0.7827.114,,,15-06-2026 09:23:07,15-06-2026 09:23:07,0.000s,PASSED
"EXPECTED_ERROR_TEXT = ""* Please enter a valid session duration between 1 and 720 hours (30 days).""",Chrome 149.0.7827.114,,,15-06-2026 09:23:07,15-06-2026 09:23:07,0.000s,PASSED
try,Chrome 149.0.7827.114,,,15-06-2026 09:23:07,15-06-2026 09:23:35,28.155s,PASSED
Finally,Chrome 149.0.7827.114,,,15-06-2026 09:23:35,15-06-2026 09:23:35,0.425s,PASSED
Start listener action : afterTestCase,Chrome 149.0.7827.114,,,15-06-2026 09:23:35,15-06-2026 09:23:35,0.002s,PASSED
Start listener action : afterTestCase,Chrome 149.0.7827.114,,,15-06-2026 09:23:35,15-06-2026 09:23:36,1.022s,PASSED
,,,,,,,
Test Cases/KillerID_Company_Domain Setting/C9963_세션 시간 잘못된 값 설정,Chrome 149.0.7827.114,"C9963_세션 시간을 잘못된 값으로 설정

사전 조건
역할: 관리자

1. KillerID 대시보드에 관리자로 로그인하세요
2. Company > Domain Setting 탭으로 이동하세요
3. 'Edit' 버튼을 클릭하세요
4. Session Duration 필드에 잘못된 값(예: '9999', 최대 720시간 초과)을 입력하세요
5. 'Save' 버튼을 클릭하세요
6. 에러 메시지가 표시되는지 확인하세요

결과값
Session Duration 필드가 빨간색으로 강조되고, 잘못된 값은 저장되지 않습니다. (유효 범위: 1~720시간)",,15-06-2026 09:23:37,15-06-2026 09:24:05,28.165s,PASSED
try,Chrome 149.0.7827.114,,,15-06-2026 09:23:37,15-06-2026 09:24:03,26.699s,PASSED
Finally,Chrome 149.0.7827.114,,,15-06-2026 09:24:03,15-06-2026 09:24:04,0.382s,PASSED
Start listener action : afterTestCase,Chrome 149.0.7827.114,,,15-06-2026 09:24:04,15-06-2026 09:24:04,0.002s,PASSED
Start listener action : afterTestCase,Chrome 149.0.7827.114,,,15-06-2026 09:24:04,15-06-2026 09:24:05,1.017s,PASSED
